"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0048232 male gamete generation"	0.141195511479493	-1.07664885030246	0.141195511479493	0.675097801140033	270	0.141195511479493
"GO:0007283 spermatogenesis"	0.141230789116493	-1.07649575040561	0.141230789116492	0.675097801140033	269	0.141230789116493
"GO:0043588 skin development"	0.141553858412377	-1.08147708966595	0.141553858412377	0.675097801140033	44	0.141553858412377
"GO:0043401 steroid hormone mediated signaling pathway"	0.141767380103381	-1.08176351910351	0.141767380103381	0.675097801140033	42	0.141767380103381
"GO:0032873 negative regulation of stress-activated MAPK cascade"	0.141964943331757	-1.08336670697767	0.141964943331757	0.675097801140033	35	0.141964943331757
"GO:0070303 negative regulation of stress-activated protein kinase signaling cascade"	0.141964943331757	-1.08336670697767	0.141964943331757	0.675097801140033	35	0.141964943331757
"GO:0051253 negative regulation of RNA metabolic process"	0.142275384148357	-1.07054207533971	0.142275384148357	0.675097801140033	925	0.142275384148357
"GO:1903829 positive regulation of cellular protein localization"	0.14302219778445	-1.06854067250169	0.14302219778445	0.675097801140033	254	0.14302219778445
"GO:0030521 androgen receptor signaling pathway"	0.143381370478807	-1.08352577604297	0.143381370478807	0.675097801140033	18	0.143381370478807
"GO:0009988 cell-cell recognition"	0.143864325470703	-1.07815681637651	0.143864325470703	0.675097801140033	33	0.143864325470703
"GO:0031400 negative regulation of protein modification process"	0.144177721779158	-1.06285086178707	0.144177721779158	0.675097801140033	417	0.144177721779158
"GO:0030111 regulation of Wnt signaling pathway"	0.144567161304306	-1.06157122749642	0.144567161304306	0.675097801140033	184	0.144567161304306
"GO:0050821 protein stabilization"	0.144875633184028	-1.06308692381722	0.144875633184028	0.675097801140033	115	0.144875633184028
"GO:0007030 Golgi organization"	0.14489325569841	-1.06473376518938	0.14489325569841	0.675097801140033	79	0.14489325569841
"GO:0046620 regulation of organ growth"	0.144912674700843	-1.06613949631298	0.144912674700843	0.675097801140033	61	0.144912674700843
"GO:0046328 regulation of JNK cascade"	0.145186775102314	-1.06084849496551	0.145186775102314	0.675097801140033	127	0.145186775102314
"GO:0046329 negative regulation of JNK cascade"	0.147565664084883	-1.0604167292594	0.147565664084883	0.675097801140033	28	0.147565664084883
"GO:0042326 negative regulation of phosphorylation"	0.148361690891175	-1.04475309174384	0.148361690891175	0.675097801140033	342	0.148361690891175
"GO:0034470 ncRNA processing"	0.148965867424509	-1.04285365649895	0.148965867424509	0.675097801140033	260	0.148965867424509
"GO:0016482 cytosolic transport"	0.149772962392394	-1.04284431973014	0.149772962392394	0.675097801140033	89	0.149772962392394
"GO:0009888 tissue development"	0.15045565551892	-1.03549466885053	0.15045565551892	0.675097801140033	402	0.15045565551892
"GO:0051056 regulation of small GTPase mediated signal transduction"	0.150586040312898	-1.0361452118193	0.150586040312898	0.675097801140033	183	0.150586040312898
"GO:1903827 regulation of cellular protein localization"	0.15098648717035	-1.03326318203294	0.15098648717035	0.675097801140033	411	0.15098648717035
"GO:0006511 ubiquitin-dependent protein catabolic process"	0.152236422729748	-1.0280072862171	0.152236422729748	0.675097801140033	296	0.152236422729748
"GO:0001953 negative regulation of cell-matrix adhesion"	0.152967865584751	-1.0348408863584	0.152967865584751	0.675097801140033	25	0.152967865584751
"GO:0006644 phospholipid metabolic process"	0.153028975848769	-1.02570069316897	0.153028975848768	0.675097801140033	207	0.153028975848769
"GO:0036503 ERAD pathway"	0.153805643455114	-1.02757969613092	0.153805643455114	0.675097801140033	61	0.153805643455114
"GO:1905898 positive regulation of response to endoplasmic reticulum stress"	0.153822088227384	-1.03709482792876	0.153822088227384	0.675097801140033	26	0.153822088227384
"GO:0034504 protein localization to nucleus"	0.154343559816646	-1.0210855934934	0.154343559816646	0.675097801140033	108	0.154343559816646
"GO:0008037 cell recognition"	0.155996486026984	-1.01784578050836	0.155996486026984	0.675097801140033	69	0.155996486026984
"GO:0035303 regulation of dephosphorylation"	0.156116588911652	-1.01447680151116	0.156116588911652	0.675097801140033	112	0.156116588911652
"GO:0051443 positive regulation of ubiquitin-protein transferase activity"	0.157327301469316	-1.01681138625352	0.157327301469316	0.675097801140033	25	0.157327301469316
"GO:0045937 positive regulation of phosphate metabolic process"	0.157422880005371	-1.00558453208502	0.15742288000537	0.675097801140033	698	0.157422880005371
"GO:0010562 positive regulation of phosphorus metabolic process"	0.157422880005371	-1.00558453208502	0.15742288000537	0.675097801140033	698	0.157422880005371
"GO:0035024 negative regulation of Rho protein signal transduction"	0.157941373178813	-1.02390312267756	0.157941373178813	0.675097801140033	14	0.157941373178813
"GO:0043632 modification-dependent macromolecule catabolic process"	0.158007888611176	-1.00370127550182	0.158007888611176	0.675097801140033	313	0.158007888611176
"GO:0090263 positive regulation of canonical Wnt signaling pathway"	0.158037591847595	-1.00802138799574	0.158037591847595	0.675097801140033	55	0.158037591847595
"GO:0019941 modification-dependent protein catabolic process"	0.158886194181543	-1.00008101681399	0.158886194181544	0.675097801140033	305	0.158886194181543
"GO:0006914 autophagy"	0.161462914271018	-0.990470709301753	0.161462914271018	0.675097801140033	212	0.161462914271018
"GO:0061919 process utilizing autophagic mechanism"	0.161462914271018	-0.990470709301753	0.161462914271018	0.675097801140033	212	0.161462914271018
"GO:0018394 peptidyl-lysine acetylation"	0.161495312070349	-0.992859332150099	0.161495312070349	0.675097801140033	101	0.161495312070349
"GO:0071353 cellular response to interleukin-4"	0.16156251005421	-1.00566297036412	0.16156251005421	0.675097801140033	22	0.16156251005421
"GO:0016573 histone acetylation"	0.162464698891143	-0.989147291928735	0.162464698891143	0.675097801140033	95	0.162464698891143
"GO:0030258 lipid modification"	0.163314391361693	-0.984740317389367	0.163314391361693	0.675097801140033	117	0.163314391361693
"GO:0006475 internal protein amino acid acetylation"	0.163526204089075	-0.984441155305218	0.163526204089075	0.675097801140033	103	0.163526204089075
"GO:0046903 secretion"	0.163572782622734	-0.981196290705784	0.163572782622734	0.675097801140033	325	0.163572782622734
"GO:0090287 regulation of cellular response to growth factor stimulus"	0.163897505112804	-0.981344814679292	0.163897505112804	0.675097801140033	166	0.163897505112804
"GO:0023057 negative regulation of signaling"	0.16407028138252	-0.978175702460509	0.16407028138252	0.675097801140033	846	0.16407028138252
"GO:1903364 positive regulation of cellular protein catabolic process"	0.16443801895213	-0.980673260164706	0.16443801895213	0.675097801140033	102	0.16443801895213
"GO:0018393 internal peptidyl-lysine acetylation"	0.164506966542391	-0.980651484256532	0.164506966542391	0.675097801140033	98	0.164506966542391
"GO:0043543 protein acylation"	0.164510742406527	-0.979242524597716	0.164510742406527	0.675097801140033	143	0.164510742406527
"GO:0007041 lysosomal transport"	0.164855559569292	-0.981191362736542	0.164855559569292	0.675097801140033	58	0.164855559569292
"GO:0051222 positive regulation of protein transport"	0.164929958464912	-0.97542343595658	0.164929958464912	0.675097801140033	364	0.164929958464912
"GO:0010648 negative regulation of cell communication"	0.165402470661957	-0.972801171409245	0.165402470661957	0.675097801140033	842	0.165402470661957
"GO:0008361 regulation of cell size"	0.165817219783818	-0.977350042834598	0.165817219783818	0.675097801140033	56	0.165817219783818
"GO:0080135 regulation of cellular response to stress"	0.166151810840121	-0.97010292456173	0.166151810840121	0.675097801140033	426	0.166151810840121
"GO:0030162 regulation of proteolysis"	0.16644212883888	-0.969215941757017	0.16644212883888	0.675097801140033	438	0.16644212883888
"GO:0006473 protein acetylation"	0.166941495286377	-0.970083391790795	0.166941495286377	0.675097801140033	117	0.166941495286377
"GO:0046486 glycerolipid metabolic process"	0.168105698731902	-0.963801976750571	0.168105698731902	0.675097801140033	206	0.168105698731902
"GO:0060828 regulation of canonical Wnt signaling pathway"	0.168237137897026	-0.962838184749593	0.168237137897026	0.675097801140033	139	0.168237137897026
"GO:0007264 small GTPase mediated signal transduction"	0.168766795377292	-0.960077973219278	0.168766795377292	0.675097801140033	285	0.168766795377292
"GO:0042177 negative regulation of protein catabolic process"	0.168931740443583	-0.96174631692738	0.168931740443583	0.675097801140033	83	0.168931740443583
"GO:0016072 rRNA metabolic process"	0.169751758695248	-0.957767512087152	0.169751758695248	0.675097801140033	162	0.169751758695248
"GO:0016197 endosomal transport"	0.17018001960904	-0.955945702828161	0.17018001960904	0.675097801140033	166	0.17018001960904
"GO:0007507 heart development"	0.170494502214968	-0.954393970328914	0.170494502214968	0.675097801140033	185	0.170494502214968
"GO:0006366 transcription from RNA polymerase II promoter"	0.170695819196558	-0.953844488873096	0.170695819196558	0.675097801140033	175	0.170695819196558
"GO:0043009 chordate embryonic development"	0.171288373171408	-0.950706777861179	0.171288373171408	0.675097801140033	220	0.171288373171408
"GO:0120032 regulation of plasma membrane bounded cell projection assembly"	0.171434876826351	-0.951948467650688	0.171434876826351	0.675097801140033	116	0.171434876826351
"GO:0021762 substantia nigra development"	0.1717030020339	-0.957853311071249	0.1717030020339	0.675097801140033	35	0.1717030020339
"GO:0060491 regulation of cell projection assembly"	0.171789710552001	-0.950518638763161	0.171789710552001	0.675097801140033	117	0.171789710552001
"GO:0090312 positive regulation of protein deacetylation"	0.171998842496926	-0.958329772939874	0.171998842496926	0.675097801140033	20	0.171998842496926
"GO:0046530 photoreceptor cell differentiation"	0.172014712111487	-0.991489674437088	0.172014712111487	0.675097801140033	10	0.172014712111487
"GO:0001701 in utero embryonic development"	0.172017452174096	-0.947870180901353	0.172017452174096	0.675097801140033	214	0.172017452174096
"GO:0030522 intracellular receptor signaling pathway"	0.1725836174218	-0.948607239767145	0.1725836174218	0.675097801140033	73	0.1725836174218
"GO:0006650 glycerophospholipid metabolic process"	0.172651441840699	-0.946313827781963	0.172651441840699	0.675097801140033	163	0.172651441840699
"GO:2000514 regulation of CD4-positive, alpha-beta T cell activation"	0.173256567916087	-0.94798957829851	0.173256567916087	0.675097801140033	35	0.173256567916087
"GO:0043506 regulation of JUN kinase activity"	0.17358362333688	-0.945550724016176	0.17358362333688	0.675097801140033	63	0.17358362333688
"GO:0009792 embryo development ending in birth or egg hatching"	0.174181527691285	-0.939334861319385	0.174181527691285	0.675097801140033	223	0.174181527691285
"GO:1903052 positive regulation of proteolysis involved in cellular protein catabolic process"	0.174365740875315	-0.941504880069344	0.174365740875315	0.675097801140033	90	0.174365740875315
"GO:0050804 modulation of chemical synaptic transmission"	0.174421458066462	-0.938762662154692	0.174421458066462	0.675097801140033	197	0.174421458066462
"GO:0099177 regulation of trans-synaptic signaling"	0.174421458066462	-0.938762662154692	0.174421458066462	0.675097801140033	197	0.174421458066462
"GO:0120034 positive regulation of plasma membrane bounded cell projection assembly"	0.174606240425896	-0.942093096696269	0.174606240425896	0.675097801140033	60	0.174606240425896
"GO:0046580 negative regulation of Ras protein signal transduction"	0.174822819642408	-0.941849443228642	0.174822819642408	0.675097801140033	36	0.174822819642408
"GO:1901698 response to nitrogen compound"	0.17517477304531	-0.934414926016178	0.17517477304531	0.675097801140033	605	0.17517477304531
"GO:0043508 negative regulation of JUN kinase activity"	0.175183282358182	-0.961247820167014	0.175183282358182	0.675097801140033	10	0.175183282358182
"GO:0007154 cell communication"	0.175422430087432	-0.934059384220849	0.175422430087432	0.675097801140033	372	0.175422430087432
"GO:0051058 negative regulation of small GTPase mediated signal transduction"	0.175575055430712	-0.938744583985691	0.175575055430712	0.675097801140033	37	0.175575055430712
"GO:0000018 regulation of DNA recombination"	0.175612368277799	-0.937087537948941	0.175612368277799	0.675097801140033	51	0.175612368277799
"GO:0050805 negative regulation of synaptic transmission"	0.175743410362809	-0.938642632153627	0.175743410362809	0.675097801140033	39	0.175743410362809
"GO:0098751 bone cell development"	0.176670729426533	-0.943520431824164	0.176670729426533	0.675097801140033	21	0.176670729426533
"GO:2000278 regulation of DNA biosynthetic process"	0.177005754822635	-0.931614446832107	0.177005754822635	0.675097801140033	82	0.177005754822635
"GO:1902115 regulation of organelle assembly"	0.177182188711073	-0.929358650799011	0.177182188711073	0.675097801140033	124	0.177182188711073
"GO:0031065 positive regulation of histone deacetylation"	0.177196702489092	-0.942521901677648	0.177196702489092	0.675097801140033	15	0.177196702489092
"GO:0007610 behavior"	0.177974253479561	-0.92414899031448	0.177974253479561	0.675097801140033	394	0.177974253479561
"GO:0050684 regulation of mRNA processing"	0.178931342805911	-0.923955203103934	0.178931342805911	0.675097801140033	84	0.178931342805911
"GO:0043370 regulation of CD4-positive, alpha-beta T cell differentiation"	0.179525012948803	-0.924777552216407	0.179525012948803	0.675097801140033	29	0.179525012948803
"GO:0043547 positive regulation of GTPase activity"	0.179554772731715	-0.918794118202806	0.179554772731715	0.675097801140033	224	0.179554772731715
"GO:1904874 positive regulation of telomerase RNA localization to Cajal body"	0.179601830403644	-0.940612168076426	0.179601830403644	0.675097801140033	15	0.179601830403644
"GO:1904872 regulation of telomerase RNA localization to Cajal body"	0.179601830403644	-0.940612168076426	0.179601830403644	0.675097801140033	15	0.179601830403644
"GO:0050658 RNA transport"	0.179725420919114	-0.919595831557899	0.179725420919114	0.675097801140033	121	0.179725420919114
"GO:0050657 nucleic acid transport"	0.179725420919114	-0.919595831557899	0.179725420919114	0.675097801140033	121	0.179725420919114
"GO:0051093 negative regulation of developmental process"	0.179864076953576	-0.9162923498565	0.179864076953575	0.675097801140033	625	0.179864076953575
"GO:0051236 establishment of RNA localization"	0.180240993261586	-0.917593819444096	0.180240993261586	0.675097801140033	122	0.180240993261586
"GO:0045862 positive regulation of proteolysis"	0.180269595187222	-0.915929545348157	0.180269595187222	0.675097801140033	237	0.180269595187222
"GO:0046578 regulation of Ras protein signal transduction"	0.180274956303107	-0.916254339927326	0.180274956303107	0.675097801140033	163	0.180274956303107
"GO:0035304 regulation of protein dephosphorylation"	0.180960130333203	-0.918723835216837	0.180960130333203	0.675097801140033	53	0.180960130333203
"GO:0032210 regulation of telomere maintenance via telomerase"	0.181052167604338	-0.920283355796206	0.181052167604338	0.675097801140033	41	0.181052167604338
"GO:0016049 cell growth"	0.18201763455488	-0.910402962133197	0.18201763455488	0.675097801140033	108	0.18201763455488
"GO:0016567 protein ubiquitination"	0.182425026817032	-0.906799737099036	0.182425026817032	0.675097801140033	427	0.182425026817032
"GO:0070647 protein modification by small protein conjugation or removal"	0.18286292484344	-0.90496793431224	0.18286292484344	0.675097801140033	566	0.18286292484344
"GO:0032386 regulation of intracellular transport"	0.182939313626835	-0.90553776011436	0.182939313626835	0.675097801140033	289	0.182939313626835
"GO:0007339 binding of sperm to zona pellucida"	0.183073801077901	-0.91872049179765	0.183073801077901	0.675097801140033	24	0.183073801077901
"GO:0043623 cellular protein complex assembly"	0.184067347194977	-0.901623026577567	0.184067347194977	0.675097801140033	220	0.184067347194977
"GO:0048598 embryonic morphogenesis"	0.184782507558733	-0.898628927840139	0.184782507558733	0.675097801140033	287	0.184782507558733
"GO:1903362 regulation of cellular protein catabolic process"	0.184945340076337	-0.898756402560191	0.184945340076337	0.675097801140033	177	0.184945340076337
"GO:1903050 regulation of proteolysis involved in cellular protein catabolic process"	0.185254135307883	-0.897828340161414	0.185254135307883	0.675097801140033	158	0.185254135307883
"GO:0032434 regulation of proteasomal ubiquitin-dependent protein catabolic process"	0.185677979157686	-0.897623646532853	0.185677979157686	0.675097801140033	100	0.185677979157686
"GO:0032212 positive regulation of telomere maintenance via telomerase"	0.18569808851674	-0.906000808790044	0.18569808851674	0.675097801140033	29	0.18569808851674
"GO:0051961 negative regulation of nervous system development"	0.185784730015507	-0.895136289468135	0.185784730015507	0.675097801140033	204	0.185784730015507
"GO:0035036 sperm-egg recognition"	0.18594271116669	-0.907069393547378	0.18594271116669	0.675097801140033	25	0.18594271116669
"GO:0120031 plasma membrane bounded cell projection assembly"	0.186559548384377	-0.893308098368126	0.186559548384377	0.675097801140033	143	0.186559548384377
"GO:0010812 negative regulation of cell-substrate adhesion"	0.187078481310462	-0.894122573330401	0.187078481310462	0.675097801140033	40	0.187078481310462
"GO:0002790 peptide secretion"	0.187781989805585	-0.889660000784323	0.187781989805585	0.675097801140033	99	0.187781989805585
"GO:0009306 protein secretion"	0.18781489028951	-0.889931480410816	0.18781489028951	0.675097801140033	88	0.18781489028951
"GO:1904358 positive regulation of telomere maintenance via telomere lengthening"	0.188203671574805	-0.896070886290079	0.188203671574805	0.675097801140033	30	0.188203671574805
"GO:0030855 epithelial cell differentiation"	0.188539933794091	-0.884958797321005	0.188539933794091	0.675097801140033	199	0.188539933794091
"GO:0046636 negative regulation of alpha-beta T cell activation"	0.188835981262419	-0.890824244637656	0.188835981262419	0.675097801140033	24	0.188835981262419
"GO:0008285 negative regulation of cell proliferation"	0.189069745248939	-0.881932194369909	0.18906974524894	0.675097801140033	467	0.189069745248939
"GO:0090311 regulation of protein deacetylation"	0.189394211195266	-0.886426076388002	0.189394211195266	0.675097801140033	33	0.189394211195266
"GO:0031063 regulation of histone deacetylation"	0.18940033667438	-0.890017873605082	0.18940033667438	0.675097801140033	21	0.18940033667438
"GO:1903532 positive regulation of secretion by cell"	0.189636655341112	-0.880661206901994	0.189636655341112	0.675097801140033	242	0.189636655341112
"GO:1903311 regulation of mRNA metabolic process"	0.190030986440461	-0.879705283222303	0.190030986440461	0.675097801140033	152	0.190030986440461
"GO:0030031 cell projection assembly"	0.19046485108412	-0.878697890140421	0.19046485108412	0.675097801140033	147	0.19046485108412
"GO:0031123 RNA 3'-end processing"	0.190490358690288	-0.881803398572163	0.190490358690288	0.675097801140033	54	0.190490358690288
"GO:0042787 protein ubiquitination involved in ubiquitin-dependent protein catabolic process"	0.190938328322439	-0.877870105291612	0.190938328322439	0.675097801140033	101	0.190938328322439
"GO:0051054 positive regulation of DNA metabolic process"	0.190952001583413	-0.876578255822887	0.190952001583413	0.675097801140033	165	0.190952001583413
"GO:0051489 regulation of filopodium assembly"	0.191306206860078	-0.882589827896902	0.191306206860078	0.675097801140033	31	0.191306206860078
"GO:0048589 developmental growth"	0.191372063560282	-0.874299836180444	0.191372063560282	0.675097801140033	246	0.191372063560282
"GO:0001952 regulation of cell-matrix adhesion"	0.191691862057288	-0.874808974574828	0.191691862057288	0.675097801140033	75	0.191691862057288
"GO:0010608 posttranscriptional regulation of gene expression"	0.191861489776607	-0.872147956693178	0.191861489776607	0.675097801140033	295	0.191861489776607
"GO:0070646 protein modification by small protein removal"	0.1920207593566	-0.873350663259189	0.1920207593566	0.675097801140033	100	0.1920207593566
"GO:0032940 secretion by cell"	0.192119925928716	-0.871419765231633	0.192119925928716	0.675097801140033	254	0.192119925928716
"GO:0032874 positive regulation of stress-activated MAPK cascade"	0.192229359463246	-0.872807419025044	0.192229359463246	0.675097801140033	103	0.192229359463246
"GO:1904356 regulation of telomere maintenance via telomere lengthening"	0.192349703839823	-0.876583899737805	0.192349703839823	0.675097801140033	46	0.192349703839823
"GO:0090344 negative regulation of cell aging"	0.192355965363192	-0.883799676005414	0.192355965363192	0.675097801140033	15	0.192355965363192
"GO:0034612 response to tumor necrosis factor"	0.192376134284541	-0.87262313562723	0.192376134284541	0.675097801140033	85	0.192376134284541
"GO:0048732 gland development"	0.193156650110045	-0.867838615064513	0.193156650110045	0.675097801140033	214	0.193156650110045
"GO:0070304 positive regulation of stress-activated protein kinase signaling cascade"	0.193335914078404	-0.868713868752002	0.193335914078404	0.675097801140033	104	0.193335914078404
"GO:0046488 phosphatidylinositol metabolic process"	0.193524661040305	-0.868690818370968	0.193524661040305	0.675097801140033	94	0.193524661040305
"GO:0045910 negative regulation of DNA recombination"	0.193565740844787	-0.87712204495789	0.193565740844787	0.675097801140033	17	0.193565740844787
"GO:0045596 negative regulation of cell differentiation"	0.193644657555545	-0.865013686108048	0.193644657555545	0.675097801140033	459	0.193644657555545
"GO:0048568 embryonic organ development"	0.194772779429639	-0.863191035803593	0.194772779429639	0.675097801140033	118	0.194772779429639
"GO:0050768 negative regulation of neurogenesis"	0.195385598970428	-0.859805059686262	0.195385598970428	0.675097801140033	188	0.195385598970428
"GO:0001933 negative regulation of protein phosphorylation"	0.195761819308035	-0.857793186659863	0.195761819308035	0.675097801140033	314	0.195761819308035
"GO:0043407 negative regulation of MAP kinase activity"	0.196321505415354	-0.860358882211669	0.196321505415354	0.675097801140033	52	0.196321505415354
"GO:0007033 vacuole organization"	0.196520550761009	-0.857868872805113	0.196520550761009	0.675097801140033	88	0.196520550761009
"GO:0017015 regulation of transforming growth factor beta receptor signaling pathway"	0.197021579173706	-0.857182093584521	0.197021579173706	0.675097801140033	72	0.197021579173706
"GO:1903844 regulation of cellular response to transforming growth factor beta stimulus"	0.197021579173706	-0.857182093584521	0.197021579173706	0.675097801140033	72	0.197021579173706
"GO:0033673 negative regulation of kinase activity"	0.197476201822193	-0.852104724300302	0.197476201822193	0.675097801140033	192	0.197476201822193
"GO:0030001 metal ion transport"	0.197480084942952	-0.851796579551459	0.197480084942952	0.675097801140033	298	0.197480084942952
"GO:0042026 protein refolding"	0.197670761998552	-0.87395272147266	0.197670761998552	0.675097801140033	10	0.197670761998552
"GO:0042327 positive regulation of phosphorylation"	0.198320317230822	-0.84801120615612	0.198320317230822	0.675097801140033	625	0.198320317230822
"GO:0001568 blood vessel development"	0.198418318742178	-0.850243204362623	0.198418318742178	0.675097801140033	108	0.198418318742178
"GO:0051347 positive regulation of transferase activity"	0.198671023934962	-0.846918481816666	0.198671023934962	0.675097801140033	381	0.198671023934962
"GO:1901800 positive regulation of proteasomal protein catabolic process"	0.198854891107368	-0.849931531205227	0.198854891107368	0.675097801140033	78	0.198854891107368
"GO:0061448 connective tissue development"	0.199150789986286	-0.84948421444506	0.199150789986286	0.675097801140033	46	0.199150789986286
"GO:0051438 regulation of ubiquitin-protein transferase activity"	0.199551719430659	-0.848558688494044	0.199551719430659	0.675097801140033	42	0.199551719430659
"GO:0032228 regulation of synaptic transmission, GABAergic"	0.199658738649757	-0.853148901016903	0.199658738649757	0.675097801140033	19	0.199658738649757
"GO:0016192 vesicle-mediated transport"	0.200132550188328	-0.841407156171076	0.200132550188328	0.675097801140033	728	0.200132550188328
"GO:0070670 response to interleukin-4"	0.200734052299036	-0.849666951694633	0.200734052299036	0.675097801140033	26	0.200734052299036
"GO:2000773 negative regulation of cellular senescence"	0.200746400276575	-0.862711837497422	0.200746400276575	0.675097801140033	10	0.200746400276575
"GO:0010243 response to organonitrogen compound"	0.201231617759662	-0.837672805922515	0.201231617759662	0.675097801140033	561	0.201231617759662
"GO:0044057 regulation of system process"	0.202220441964035	-0.834936700879332	0.202220441964035	0.675097801140033	269	0.202220441964035
"GO:0030178 negative regulation of Wnt signaling pathway"	0.202367232060948	-0.835207463308071	0.202367232060948	0.675097801140033	94	0.202367232060948
"GO:0050764 regulation of phagocytosis"	0.202550038513584	-0.837261882019053	0.202550038513584	0.675097801140033	64	0.202550038513584
"GO:0015931 nucleobase-containing compound transport"	0.20255801963254	-0.834859565519958	0.20255801963254	0.675097801140033	138	0.20255801963254
"GO:0061136 regulation of proteasomal protein catabolic process"	0.202730896703052	-0.834165505387538	0.202730896703052	0.675097801140033	140	0.202730896703052
"GO:0090092 regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	0.203458582577249	-0.831811616699699	0.203458582577249	0.675097801140033	135	0.203458582577249
"GO:2000573 positive regulation of DNA biosynthetic process"	0.203480724201556	-0.835149685823188	0.203480724201556	0.675097801140033	54	0.203480724201556
"GO:0035023 regulation of Rho protein signal transduction"	0.204187613676152	-0.829309372022797	0.204187613676152	0.675097801140033	91	0.204187613676152
"GO:0040013 negative regulation of locomotion"	0.204389932639676	-0.82741922475381	0.204389932639676	0.675097801140033	204	0.204389932639676
"GO:0009968 negative regulation of signal transduction"	0.204711801292156	-0.825149211885636	0.204711801292156	0.675097801140033	779	0.204711801292156
"GO:0006790 sulfur compound metabolic process"	0.204971955443544	-0.825570282685132	0.204971955443544	0.675097801140033	202	0.204971955443544
"GO:0016579 protein deubiquitination"	0.205060345039323	-0.826530546395578	0.205060345039323	0.675097801140033	89	0.205060345039323
"GO:0051491 positive regulation of filopodium assembly"	0.205865099609024	-0.832927750715448	0.205865099609024	0.675097801140033	20	0.205865099609024
"GO:0032204 regulation of telomere maintenance"	0.2060548711635	-0.825182833013026	0.2060548711635	0.675097801140033	62	0.2060548711635
"GO:0010721 negative regulation of cell development"	0.206332318628884	-0.820519919600485	0.206332318628884	0.675097801140033	207	0.206332318628884
"GO:0008286 insulin receptor signaling pathway"	0.206499963246095	-0.825751473208429	0.206499963246095	0.675097801140033	45	0.206499963246095
"GO:0007389 pattern specification process"	0.206568868459786	-0.819701764241463	0.206568868459786	0.675097801140033	247	0.206568868459786
"GO:0043523 regulation of neuron apoptotic process"	0.206854623452638	-0.819198932668872	0.206854623452638	0.675097801140033	165	0.206854623452638
"GO:0017038 protein import"	0.206899236614863	-0.81995803301494	0.206899236614863	0.675097801140033	116	0.206899236614863
"GO:0051047 positive regulation of secretion"	0.206914222197564	-0.818331969840826	0.206914222197564	0.675097801140033	261	0.206914222197564
"GO:0060070 canonical Wnt signaling pathway"	0.20705226483505	-0.821998131362196	0.20705226483505	0.675097801140033	59	0.20705226483505
"GO:2000785 regulation of autophagosome assembly"	0.207221819514017	-0.825049034208228	0.207221819514017	0.675097801140033	32	0.207221819514017
"GO:0044088 regulation of vacuole organization"	0.207221819514017	-0.825049034208228	0.207221819514017	0.675097801140033	32	0.207221819514017
"GO:0090090 negative regulation of canonical Wnt signaling pathway"	0.207302211746698	-0.818349121577068	0.207302211746698	0.675097801140033	76	0.207302211746698
"GO:0006364 rRNA processing"	0.207397849302973	-0.817651447949441	0.207397849302973	0.675097801140033	149	0.207397849302973
"GO:0050869 negative regulation of B cell activation"	0.207401692292258	-0.821599090154489	0.207401692292258	0.675097801140033	29	0.207401692292258
"GO:0045665 negative regulation of neuron differentiation"	0.207408066327782	-0.817193156334901	0.207408066327782	0.675097801140033	149	0.207408066327782
"GO:0051603 proteolysis involved in cellular protein catabolic process"	0.20748417487819	-0.815778069574692	0.20748417487819	0.675097801140033	367	0.20748417487819
"GO:0060271 cilium assembly"	0.207805048248114	-0.816079658410969	0.207805048248114	0.675097801140033	158	0.207805048248114
"GO:0050672 negative regulation of lymphocyte proliferation"	0.209113580891414	-0.814048535897905	0.209113580891414	0.675097801140033	59	0.209113580891414
"GO:0032945 negative regulation of mononuclear cell proliferation"	0.209113580891414	-0.814048535897905	0.209113580891414	0.675097801140033	59	0.209113580891414
"GO:0060612 adipose tissue development"	0.209203069874475	-0.815095360612296	0.209203069874475	0.675097801140033	32	0.209203069874475
"GO:0032735 positive regulation of interleukin-12 production"	0.209598182873285	-0.816746394239837	0.209598182873285	0.675097801140033	27	0.209598182873285
"GO:0070664 negative regulation of leukocyte proliferation"	0.210493432936889	-0.809088254523482	0.210493432936889	0.675097801140033	61	0.210493432936889
"GO:0006338 chromatin remodeling"	0.211333268563098	-0.80492970665878	0.211333268563098	0.675097801140033	102	0.211333268563098
"GO:0008277 regulation of G-protein coupled receptor protein signaling pathway"	0.211349230090493	-0.805185308891535	0.211349230090493	0.675097801140033	67	0.211349230090493
"GO:0002637 regulation of immunoglobulin production"	0.212272643842283	-0.802373587475808	0.212272643842283	0.675097801140033	46	0.212272643842283
"GO:0032231 regulation of actin filament bundle assembly"	0.212430011888479	-0.802606548624006	0.212430011888479	0.675097801140033	70	0.212430011888479
"GO:0007034 vacuolar transport"	0.212582682591369	-0.800741503931054	0.212582682591369	0.675097801140033	83	0.212582682591369
"GO:0010827 regulation of glucose transport"	0.212663458848492	-0.802870686756489	0.212663458848492	0.675097801140033	54	0.212663458848492
"GO:0048535 lymph node development"	0.213003120182788	-0.804707100234941	0.213003120182788	0.675097801140033	21	0.213003120182788
"GO:0006378 mRNA polyadenylation"	0.213159162324421	-0.805109863939471	0.213159162324421	0.675097801140033	26	0.213159162324421
