"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0048471 perinuclear region of cytoplasm"	0.17242104875483	-0.945321534419783	0.17242104875483	0.701107632391143	502	0.17242104875483
"GO:0005776 autophagosome"	0.174732053776385	-0.942595468961078	0.174732053776385	0.701107632391143	56	0.174732053776385
"GO:0005681 spliceosomal complex"	0.179535587898219	-0.919509006401596	0.17953558789822	0.701107632391143	163	0.179535587898219
"GO:0032039 integrator complex"	0.191774699333653	-0.89914464216493	0.191774699333652	0.701107632391143	11	0.191774699333653
"GO:0005657 replication fork"	0.198924989833594	-0.852519732970256	0.198924989833594	0.701107632391143	27	0.198924989833594
"GO:0008180 COP9 signalosome"	0.199556862102191	-0.853810710302568	0.199556862102191	0.701107632391143	29	0.199556862102191
"GO:0044456 synapse part"	0.200206036134194	-0.841596940456619	0.200206036134194	0.701107632391143	442	0.200206036134194
"GO:0042641 actomyosin"	0.210460503677716	-0.810481774081798	0.210460503677716	0.701107632391143	52	0.210460503677716
"GO:0005802 trans-Golgi network"	0.211554833708605	-0.802757721786414	0.211554833708605	0.701107632391143	132	0.211554833708605
"GO:0070603 SWI/SNF superfamily-type complex"	0.213089708784147	-0.800592503794941	0.213089708784147	0.701107632391143	66	0.213089708784147
"GO:0031985 Golgi cisterna"	0.21442280177413	-0.798110193162488	0.21442280177413	0.701107632391143	31	0.21442280177413
"GO:0000790 nuclear chromatin"	0.214975142388381	-0.790633447686303	0.214975142388381	0.701107632391143	197	0.214975142388381
"GO:0030133 transport vesicle"	0.217133359690481	-0.783865105112673	0.217133359690481	0.701107632391143	141	0.217133359690481
"GO:1904949 ATPase complex"	0.22006601794433	-0.775850169650662	0.22006601794433	0.701107632391143	78	0.22006601794433
"GO:0030426 growth cone"	0.221895702111533	-0.768113949590713	0.221895702111533	0.701107632391143	119	0.221895702111533
"GO:0035097 histone methyltransferase complex"	0.222764171281806	-0.767483203506	0.222764171281807	0.701107632391143	60	0.222764171281806
"GO:0044295 axonal growth cone"	0.224515531001542	-0.769294438875148	0.224515531001542	0.701107632391143	17	0.224515531001542
"GO:0044431 Golgi apparatus part"	0.225047629483635	-0.755515160707683	0.225047629483635	0.701107632391143	574	0.225047629483635
"GO:0071013 catalytic step 2 spliceosome"	0.225075779310142	-0.75837587960853	0.225075779310142	0.701107632391143	86	0.225075779310142
"GO:0000151 ubiquitin ligase complex"	0.22840685680652	-0.744870869599063	0.22840685680652	0.701107632391143	228	0.22840685680652
"GO:0032797 SMN complex"	0.228703332013254	-0.758929070766946	0.228703332013254	0.701107632391143	11	0.228703332013254
"GO:0043195 terminal bouton"	0.230186723151725	-0.743926731566294	0.230186723151725	0.701107632391143	44	0.230186723151725
"GO:0030119 AP-type membrane coat adaptor complex"	0.232124113519937	-0.739534033055869	0.232124113519937	0.701107632391143	35	0.232124113519937
"GO:0030427 site of polarized growth"	0.232134820581779	-0.733887789401169	0.232134820581779	0.701107632391143	124	0.232134820581779
"GO:0043204 perikaryon"	0.236369915412666	-0.721003820021191	0.236369915412666	0.701107632391143	62	0.236369915412666
"GO:0014069 postsynaptic density"	0.236787279692426	-0.718306224050536	0.236787279692426	0.701107632391143	160	0.236787279692426
"GO:1902911 protein kinase complex"	0.239927157095903	-0.70985708812911	0.239927157095903	0.701107632391143	73	0.239927157095903
"GO:0044798 nuclear transcription factor complex"	0.240466334248421	-0.7071958142694	0.240466334248421	0.701107632391143	109	0.240466334248421
"GO:0034708 methyltransferase complex"	0.242266056374392	-0.702124501068374	0.242266056374392	0.701107632391143	78	0.242266056374392
"GO:0044449 contractile fiber part"	0.243625103607265	-0.696489989633806	0.243625103607265	0.701107632391143	140	0.243625103607265
"GO:0030131 clathrin adaptor complex"	0.245366817782476	-0.698735366749376	0.245366817782476	0.701107632391143	25	0.245366817782476
"GO:0033116 endoplasmic reticulum-Golgi intermediate compartment membrane"	0.246024060466784	-0.693659107619229	0.246024060466784	0.701107632391143	33	0.246024060466784
"GO:0005791 rough endoplasmic reticulum"	0.246383456245046	-0.691704482040241	0.246383456245046	0.701107632391143	38	0.246383456245046
"GO:0032587 ruffle membrane"	0.247040388505761	-0.687315294020835	0.247040388505761	0.701107632391143	66	0.247040388505761
"GO:0030904 retromer complex"	0.248022818372043	-0.692997064254188	0.248022818372043	0.701107632391143	20	0.248022818372043
"GO:1902562 H4 histone acetyltransferase complex"	0.249451157570344	-0.682337497758139	0.249451157570344	0.701107632391143	38	0.249451157570344
"GO:0031256 leading edge membrane"	0.251119300010582	-0.673008578291663	0.251119300010582	0.701107632391143	111	0.251119300010582
"GO:0044309 neuron spine"	0.251628273287668	-0.672339860419788	0.251628273287668	0.701107632391143	80	0.251628273287668
"GO:0005759 mitochondrial matrix"	0.252010202099648	-0.669552614370142	0.252010202099648	0.701107632391143	168	0.252010202099648
"GO:0043197 dendritic spine"	0.252322283559525	-0.670223572786981	0.252322283559525	0.701107632391143	78	0.252322283559525
"GO:0099023 tethering complex"	0.25252988156591	-0.670579770488039	0.25252988156591	0.701107632391143	53	0.25252988156591
"GO:0005911 cell-cell junction"	0.252917663391541	-0.666044555801773	0.252917663391541	0.701107632391143	285	0.252917663391541
"GO:0030135 coated vesicle"	0.252970763072203	-0.667552946349669	0.252970763072203	0.701107632391143	93	0.252970763072203
"GO:0005788 endoplasmic reticulum lumen"	0.253695173859628	-0.665379581070053	0.253695173859628	0.701107632391143	83	0.253695173859628
"GO:0098794 postsynapse"	0.255187975239351	-0.660636741046119	0.255187975239351	0.701107632391143	97	0.255187975239351
"GO:0005671 Ada2/Gcn5/Ada3 transcription activator complex"	0.256507212817667	-0.668411619422851	0.256507212817667	0.701107632391143	15	0.256507212817667
"GO:0045202 synapse"	0.256775746321094	-0.654293755211635	0.256775746321094	0.701107632391143	220	0.256775746321094
"GO:0071339 MLL1 complex"	0.25720744551498	-0.659830030296298	0.25720744551498	0.701107632391143	27	0.25720744551498
"GO:0044665 MLL1/2 complex"	0.25720744551498	-0.659830030296298	0.25720744551498	0.701107632391143	27	0.25720744551498
"GO:0005794 Golgi apparatus"	0.257512680091213	-0.651236901747856	0.257512680091213	0.701107632391143	692	0.257512680091213
"GO:0016607 nuclear speck"	0.2588065696626	-0.648246372624258	0.2588065696626	0.701107632391143	178	0.2588065696626
"GO:0005849 mRNA cleavage factor complex"	0.261792542761202	-0.649227122477649	0.261792542761202	0.701107632391143	15	0.261792542761202
"GO:0060170 ciliary membrane"	0.262325779466737	-0.641839622798237	0.262325779466737	0.701107632391143	35	0.262325779466737
"GO:0031526 brush border membrane"	0.262823506997509	-0.639694601804684	0.262823506997509	0.701107632391143	41	0.262823506997509
"GO:0034719 SMN-Sm protein complex"	0.262883733162362	-0.643350546065176	0.262883733162362	0.701107632391143	16	0.262883733162362
"GO:0017119 Golgi transport complex"	0.264737627050522	-0.643836129693908	0.264737627050522	0.701107632391143	12	0.264737627050522
"GO:0030120 vesicle coat"	0.266765521419875	-0.630206962719064	0.266765521419875	0.701107632391143	28	0.266765521419875
"GO:0005778 peroxisomal membrane"	0.267254406379883	-0.625778404668012	0.267254406379883	0.701107632391143	45	0.267254406379883
"GO:0031903 microbody membrane"	0.267254406379883	-0.625778404668012	0.267254406379883	0.701107632391143	45	0.267254406379883
"GO:0099572 postsynaptic specialization"	0.268876341183578	-0.617965023274591	0.268876341183578	0.701107632391143	116	0.268876341183578
"GO:0032432 actin filament bundle"	0.269203655421799	-0.619531675782481	0.269203655421799	0.701107632391143	48	0.269203655421799
"GO:0001725 stress fiber"	0.269760427283459	-0.618107629087578	0.269760427283459	0.701107632391143	45	0.269760427283459
"GO:0097517 contractile actin filament bundle"	0.269760427283459	-0.618107629087578	0.269760427283459	0.701107632391143	45	0.269760427283459
"GO:0030684 preribosome"	0.27080515884643	-0.613954124661486	0.27080515884643	0.701107632391143	58	0.27080515884643
"GO:0033267 axon part"	0.271607599056559	-0.609024716559824	0.271607599056559	0.701107632391143	135	0.271607599056559
"GO:0120114 Sm-like protein family complex"	0.27208592393043	-0.609151381473335	0.27208592393043	0.701107632391143	66	0.27208592393043
"GO:0030660 Golgi-associated vesicle membrane"	0.273948448157545	-0.607472043003265	0.273948448157545	0.701107632391143	26	0.273948448157545
"GO:0090575 RNA polymerase II transcription factor complex"	0.274840614677639	-0.600578136470513	0.274840614677639	0.701107632391143	86	0.274840614677639
"GO:0048188 Set1C/COMPASS complex"	0.275637573853707	-0.613908307036799	0.275637573853707	0.701107632391143	10	0.275637573853707
"GO:0030424 axon"	0.27892565066986	-0.58676404971492	0.27892565066986	0.701107632391143	217	0.27892565066986
"GO:0030018 Z disc"	0.279056712945442	-0.588102741739992	0.279056712945442	0.701107632391143	79	0.279056712945442
"GO:0012506 vesicle membrane"	0.28010929980088	-0.583145610774406	0.28010929980088	0.701107632391143	271	0.28010929980088
"GO:0001726 ruffle"	0.28037096304755	-0.583899971069193	0.28037096304755	0.701107632391143	86	0.28037096304755
"GO:1902554 serine/threonine protein kinase complex"	0.280397510805396	-0.584599678746884	0.280397510805396	0.701107632391143	60	0.280397510805396
"GO:0000118 histone deacetylase complex"	0.280459308700996	-0.584997584599627	0.280459308700996	0.701107632391143	55	0.280459308700996
"GO:0030126 COPI vesicle coat"	0.281299189669516	-0.596027249851221	0.281299189669516	0.701107632391143	12	0.281299189669516
"GO:0070461 SAGA-type complex"	0.28221574698896	-0.582491121107132	0.28221574698896	0.701107632391143	29	0.28221574698896
"GO:0017053 transcriptional repressor complex"	0.282281910304013	-0.578535423856602	0.282281910304013	0.701107632391143	75	0.282281910304013
"GO:0015630 microtubule cytoskeleton"	0.283576698585802	-0.57326269371306	0.283576698585802	0.701107632391143	129	0.283576698585802
"GO:0044452 nucleolar part"	0.284589347691944	-0.572310619341266	0.284589347691944	0.701107632391143	60	0.284589347691944
"GO:0012505 endomembrane system"	0.284843025935939	-0.570518592828782	0.284843025935939	0.701107632391143	91	0.284843025935939
"GO:0055037 recycling endosome"	0.285340203716599	-0.569135965040731	0.285340203716599	0.701107632391143	86	0.285340203716599
"GO:0030117 membrane coat"	0.287867889882492	-0.563598895893802	0.287867889882492	0.701107632391143	45	0.287867889882492
"GO:0030014 CCR4-NOT complex"	0.288074592051938	-0.572150871356353	0.288074592051938	0.701107632391143	14	0.288074592051938
"GO:0000307 cyclin-dependent protein kinase holoenzyme complex"	0.289206164504858	-0.561019585574919	0.289206164504858	0.701107632391143	29	0.289206164504858
"GO:0031143 pseudopodium"	0.289978676084806	-0.570195131373847	0.289978676084806	0.701107632391143	11	0.289978676084806
"GO:0097060 synaptic membrane"	0.290662152598751	-0.552420880141505	0.290662152598751	0.701107632391143	182	0.290662152598751
"GO:0044439 peroxisomal part"	0.290919665385659	-0.553699690888739	0.290919665385659	0.701107632391143	58	0.290919665385659
"GO:0044438 microbody part"	0.290919665385659	-0.553699690888739	0.290919665385659	0.701107632391143	58	0.290919665385659
"GO:0030659 cytoplasmic vesicle membrane"	0.290957055257509	-0.551199264849	0.290957055257509	0.701107632391143	256	0.290957055257509
"GO:0031234 extrinsic component of cytoplasmic side of plasma membrane"	0.292029195769051	-0.549544102401924	0.292029195769051	0.701107632391143	56	0.292029195769051
"GO:0044853 plasma membrane raft"	0.292333630180741	-0.549209100446368	0.292333630180741	0.701107632391143	65	0.292333630180741
"GO:0090568 nuclear transcriptional repressor complex"	0.292631449133486	-0.552316900770307	0.292631449133486	0.701107632391143	27	0.292631449133486
"GO:0000974 Prp19 complex"	0.2945749253505	-0.551813284713423	0.2945749253505	0.701107632391143	11	0.2945749253505
"GO:0022627 cytosolic small ribosomal subunit"	0.297383241133013	-0.536730120352077	0.297383241133013	0.701107632391143	36	0.297383241133013
"GO:0016459 myosin complex"	0.298055731249127	-0.533250474938929	0.298055731249127	0.701107632391143	47	0.298055731249127
"GO:0031463 Cul3-RING ubiquitin ligase complex"	0.298226902589565	-0.532660129256211	0.298226902589565	0.701107632391143	51	0.298226902589565
"GO:0005643 nuclear pore"	0.302618839354675	-0.520237222984261	0.302618839354675	0.701107632391143	47	0.302618839354675
"GO:0099503 secretory vesicle"	0.304714805502922	-0.511520182990081	0.304714805502922	0.701107632391143	243	0.304714805502922
"GO:0022624 proteasome accessory complex"	0.306492928544883	-0.515485528065112	0.306492928544883	0.701107632391143	16	0.306492928544883
"GO:0042579 microbody"	0.306638844413689	-0.506809276119553	0.306638844413689	0.701107632391143	109	0.306638844413689
"GO:0031902 late endosome membrane"	0.308328097432009	-0.502123627825381	0.308328097432009	0.701107632391143	80	0.308328097432009
"GO:0032040 small-subunit processome"	0.3116198734239	-0.496578104685877	0.3116198734239	0.701107632391143	29	0.3116198734239
"GO:0098862 cluster of actin-based cell projections"	0.31195030020476	-0.492548629965599	0.31195030020476	0.701107632391143	60	0.31195030020476
"GO:0044391 ribosomal subunit"	0.312702730824772	-0.489208908347103	0.312702730824772	0.701107632391143	148	0.312702730824772
"GO:0005942 phosphatidylinositol 3-kinase complex"	0.313122425331278	-0.495249934347915	0.313122425331278	0.701107632391143	18	0.313122425331278
"GO:0005903 brush border"	0.313252006284975	-0.489226749908191	0.313252006284975	0.701107632391143	50	0.313252006284975
"GO:0055038 recycling endosome membrane"	0.314265099081865	-0.487728783266317	0.314265099081865	0.701107632391143	33	0.314265099081865
"GO:0120111 neuron projection cytoplasm"	0.315095214636634	-0.485113471181787	0.315095214636634	0.701107632391143	40	0.315095214636634
"GO:0045211 postsynaptic membrane"	0.315188340002513	-0.482243609168646	0.315188340002513	0.701107632391143	139	0.315188340002513
"GO:0032838 plasma membrane bounded cell projection cytoplasm"	0.315252380904362	-0.484578398193247	0.315252380904362	0.701107632391143	41	0.315252380904362
"GO:0030877 beta-catenin destruction complex"	0.315885137588419	-0.493912570609885	0.31588513758842	0.701107632391143	11	0.315885137588419
"GO:0030137 COPI-coated vesicle"	0.316563382500711	-0.49133783808459	0.316563382500711	0.701107632391143	11	0.316563382500711
"GO:0031519 PcG protein complex"	0.317726998441664	-0.477452008896512	0.317726998441664	0.701107632391143	41	0.317726998441664
"GO:0016580 Sin3 complex"	0.318034582698044	-0.486110193437095	0.318034582698044	0.701107632391143	12	0.318034582698044
"GO:0030141 secretory granule"	0.318836537565013	-0.471782692170879	0.318836537565013	0.701107632391143	168	0.318836537565013
"GO:0005840 ribosome"	0.319448282479403	-0.470617274862393	0.319448282479403	0.701107632391143	103	0.319448282479403
"GO:0019897 extrinsic component of plasma membrane"	0.320054638323412	-0.468759974163416	0.320054638323412	0.701107632391143	85	0.320054638323412
"GO:0005902 microvillus"	0.320666699852378	-0.468802909631444	0.320666699852378	0.701107632391143	48	0.320666699852378
"GO:0035327 transcriptionally active chromatin"	0.321315405602546	-0.470881336630336	0.321315405602546	0.701107632391143	18	0.321315405602546
"GO:0099738 cell cortex region"	0.321547355334883	-0.476849359198221	0.321547355334883	0.701107632391143	11	0.321547355334883
"GO:0015935 small ribosomal subunit"	0.321662922708156	-0.465348874247111	0.321662922708156	0.701107632391143	61	0.321662922708156
"GO:0070822 Sin3-type complex"	0.322419619618895	-0.470729730406935	0.322419619618895	0.701107632391143	15	0.322419619618895
"GO:0005697 telomerase holoenzyme complex"	0.323906327124001	-0.464388624343946	0.323906327124001	0.701107632391143	17	0.323906327124001
"GO:0044232 organelle membrane contact site"	0.324318329451937	-0.468465754145121	0.324318329451937	0.701107632391143	11	0.324318329451937
"GO:0005884 actin filament"	0.325275554548948	-0.456525237253997	0.325275554548948	0.701107632391143	39	0.325275554548948
"GO:0032580 Golgi cisterna membrane"	0.32571763468413	-0.454092361135716	0.32571763468413	0.701107632391143	58	0.32571763468413
"GO:0098858 actin-based cell projection"	0.326400598597623	-0.450946482335037	0.326400598597623	0.701107632391143	116	0.326400598597623
"GO:0031430 M band"	0.326956887474558	-0.459097578191069	0.326956887474558	0.701107632391143	13	0.326956887474558
"GO:0034663 endoplasmic reticulum chaperone complex"	0.329221290285803	-0.452137859930559	0.329221290285803	0.701107632391143	12	0.329221290285803
"GO:0005901 caveola"	0.329562519082954	-0.443397703969723	0.329562519082954	0.701107632391143	56	0.329562519082954
"GO:0030175 filopodium"	0.333355807618242	-0.432697053181869	0.333355807618242	0.701107632391143	59	0.333355807618242
"GO:0035631 CD40 receptor complex"	0.334085748411066	-0.442453807489676	0.334085748411067	0.701107632391143	10	0.334085748411066
"GO:0070160 occluding junction"	0.335468972979671	-0.426337345709337	0.335468972979671	0.701107632391143	83	0.335468972979671
"GO:0000932 P-body"	0.336624399477252	-0.423835427656669	0.336624399477252	0.701107632391143	56	0.336624399477252
"GO:0005847 mRNA cleavage and polyadenylation specificity factor complex"	0.336819585010716	-0.431723688495505	0.336819585010716	0.701107632391143	10	0.336819585010716
"GO:0071564 npBAF complex"	0.338827975882261	-0.426511005470978	0.338827975882261	0.701107632391143	12	0.338827975882261
"GO:0030134 COPII-coated ER to Golgi transport vesicle"	0.339492145860652	-0.423092360624969	0.339492145860652	0.701107632391143	13	0.339492145860652
"GO:0016605 PML body"	0.339621875499657	-0.414772014620487	0.339621875499657	0.701107632391143	89	0.339621875499657
"GO:0035770 ribonucleoprotein granule"	0.340525585444932	-0.411758469783976	0.340525585444932	0.701107632391143	125	0.340525585444932
"GO:0030662 coated vesicle membrane"	0.341895960552372	-0.411072599635978	0.341895960552372	0.701107632391143	31	0.341895960552372
"GO:0031901 early endosome membrane"	0.3423676204755	-0.407670837914164	0.3423676204755	0.701107632391143	68	0.3423676204755
"GO:0005923 bicellular tight junction"	0.34307674584973	-0.405515043602063	0.34307674584973	0.701107632391143	80	0.34307674584973
"GO:0016514 SWI/SNF complex"	0.343602667826111	-0.413100706059086	0.343602667826111	0.701107632391143	12	0.343602667826111
"GO:0005768 endosome"	0.343693354516476	-0.402553731363998	0.343693354516476	0.701107632391143	448	0.343693354516476
"GO:0016581 NuRD complex"	0.346376082230724	-0.402006506617461	0.346376082230724	0.701107632391143	17	0.346376082230724
"GO:0090545 CHD-type complex"	0.346376082230724	-0.402006506617461	0.346376082230724	0.701107632391143	17	0.346376082230724
"GO:0034358 plasma lipoprotein particle"	0.34684698392231	-0.399660221302419	0.34684698392231	0.701107632391143	17	0.34684698392231
"GO:1990777 lipoprotein particle"	0.34684698392231	-0.399660221302419	0.34684698392231	0.701107632391143	17	0.34684698392231
"GO:0032592 integral component of mitochondrial membrane"	0.347543140778806	-0.394691014675067	0.347543140778806	0.701107632391143	40	0.347543140778806
"GO:0030140 trans-Golgi network transport vesicle"	0.347557847373868	-0.402151986251069	0.347557847373868	0.701107632391143	11	0.347557847373868
"GO:0036513 Derlin-1 retrotranslocation complex"	0.348337546614739	-0.402103615383038	0.348337546614739	0.701107632391143	10	0.348337546614739
"GO:0031941 filamentous actin"	0.348415353088869	-0.395563498339465	0.348415353088869	0.701107632391143	19	0.348415353088869
"GO:0005905 clathrin-coated pit"	0.349049852780223	-0.389922264221422	0.349049852780223	0.701107632391143	50	0.349049852780223
"GO:0031306 intrinsic component of mitochondrial outer membrane"	0.349243313547141	-0.392685199248124	0.349243313547141	0.701107632391143	20	0.349243313547141
"GO:0036464 cytoplasmic ribonucleoprotein granule"	0.350161841662529	-0.385585949999917	0.350161841662529	0.701107632391143	118	0.350161841662529
"GO:0031227 intrinsic component of endoplasmic reticulum membrane"	0.350187399903318	-0.385905984375625	0.350187399903318	0.701107632391143	78	0.350187399903318
"GO:0042645 mitochondrial nucleoid"	0.350591001612532	-0.386214658264525	0.350591001612532	0.701107632391143	44	0.350591001612532
"GO:0009295 nucleoid"	0.350591001612532	-0.386214658264525	0.350591001612532	0.701107632391143	44	0.350591001612532
"GO:0000407 phagophore assembly site"	0.351580508460876	-0.386646541735667	0.351580508460876	0.701107632391143	20	0.351580508460876
"GO:0030136 clathrin-coated vesicle"	0.352733861441004	-0.379421333141318	0.352733861441004	0.701107632391143	68	0.352733861441004
"GO:0016442 RISC complex"	0.355148449112503	-0.382998754768153	0.355148449112503	0.701107632391143	10	0.355148449112503
"GO:0031332 RNAi effector complex"	0.355148449112503	-0.382998754768153	0.355148449112503	0.701107632391143	10	0.355148449112503
"GO:0032994 protein-lipid complex"	0.355737363690568	-0.374733640881791	0.355737363690568	0.701107632391143	19	0.355737363690568
"GO:0031080 nuclear pore outer ring"	0.357022200959228	-0.3780038156382	0.357022200959228	0.701107632391143	10	0.357022200959228
"GO:0008023 transcription elongation factor complex"	0.357248274373341	-0.368318323992887	0.357248274373341	0.701107632391143	41	0.357248274373341
"GO:0071782 endoplasmic reticulum tubular network"	0.357605750997487	-0.374883753502047	0.357605750997487	0.701107632391143	11	0.357605750997487
"GO:0098827 endoplasmic reticulum subcompartment"	0.357605750997487	-0.374883753502047	0.357605750997487	0.701107632391143	11	0.357605750997487
"GO:0012507 ER to Golgi transport vesicle membrane"	0.357988043718354	-0.374743127297181	0.357988043718354	0.701107632391143	10	0.357988043718354
"GO:0008540 proteasome regulatory particle, base subcomplex"	0.359162708073944	-0.369566214104779	0.359162708073944	0.701107632391143	11	0.359162708073944
"GO:0098802 plasma membrane receptor complex"	0.359468396466321	-0.360648730904205	0.359468396466321	0.701107632391143	117	0.359468396466321
"GO:0031307 integral component of mitochondrial outer membrane"	0.35978616759194	-0.364115528139381	0.35978616759194	0.701107632391143	19	0.35978616759194
"GO:0055029 nuclear DNA-directed RNA polymerase complex"	0.361196646448263	-0.357549178867913	0.361196646448263	0.701107632391143	44	0.361196646448263
"GO:0000428 DNA-directed RNA polymerase complex"	0.361196646448263	-0.357549178867913	0.361196646448263	0.701107632391143	44	0.361196646448263
"GO:0030880 RNA polymerase complex"	0.361423308981367	-0.356839113725715	0.361423308981367	0.701107632391143	46	0.361423308981367
"GO:0070971 endoplasmic reticulum exit site"	0.36313234410314	-0.358612572947731	0.36313234410314	0.701107632391143	12	0.36313234410314
"GO:1904115 axon cytoplasm"	0.363684957906691	-0.352133697323242	0.363684957906691	0.701107632391143	28	0.363684957906691
"GO:0005844 polysome"	0.364549991312281	-0.350171117321649	0.364549991312281	0.701107632391143	25	0.364549991312281
"GO:0005777 peroxisome"	0.365358356204683	-0.345172067259132	0.365358356204683	0.701107632391143	94	0.365358356204683
"GO:0032993 protein-DNA complex"	0.365665849294445	-0.344227499078821	0.365665849294445	0.701107632391143	109	0.365665849294445
"GO:0032839 dendrite cytoplasm"	0.366094520378053	-0.349823009222332	0.366094520378053	0.701107632391143	13	0.366094520378053
"GO:1990351 transporter complex"	0.366246038347732	-0.342344193594138	0.366246038347732	0.701107632391143	176	0.366246038347732
"GO:1902495 transmembrane transporter complex"	0.366359363516452	-0.342054612288709	0.366359363516452	0.701107632391143	172	0.366359363516452
"GO:0031252 cell leading edge"	0.366696547859188	-0.342969184309081	0.366696547859188	0.701107632391143	39	0.366696547859188
"GO:0016592 mediator complex"	0.368058304194476	-0.339770426051463	0.368058304194476	0.701107632391143	34	0.368058304194476
"GO:0098796 membrane protein complex"	0.369156058004523	-0.334241885482401	0.369156058004523	0.701107632391143	516	0.369156058004523
"GO:0005865 striated muscle thin filament"	0.369742173711013	-0.342006028375313	0.369742173711013	0.701107632391143	10	0.369742173711013
"GO:0036379 myofilament"	0.370927641684902	-0.337881559721386	0.370927641684902	0.701107632391143	11	0.370927641684902
"GO:0000781 chromosome, telomeric region"	0.372270858649215	-0.326509270252659	0.372270858649215	0.701107632391143	132	0.372270858649215
"GO:0030687 preribosome, large subunit precursor"	0.372300762285686	-0.329960210894139	0.372300762285686	0.701107632391143	22	0.372300762285686
"GO:0030027 lamellipodium"	0.373443130507006	-0.323247483552654	0.373443130507006	0.701107632391143	134	0.373443130507006
"GO:0000152 nuclear ubiquitin ligase complex"	0.374042729924324	-0.32347059072752	0.374042729924324	0.701107632391143	39	0.374042729924324
"GO:0097346 INO80-type complex"	0.375261995581105	-0.322230154048124	0.375261995581105	0.701107632391143	21	0.375261995581105
"GO:0071565 nBAF complex"	0.37576951988828	-0.324422139997703	0.37576951988828	0.701107632391143	12	0.37576951988828
"GO:0016282 eukaryotic 43S preinitiation complex"	0.37753125587073	-0.318929310967745	0.37753125587073	0.701107632391143	13	0.37753125587073
"GO:0005719 nuclear euchromatin"	0.378272428706839	-0.312839526610025	0.378272428706839	0.701107632391143	26	0.378272428706839
"GO:0005682 U5 snRNP"	0.37837774864695	-0.315300657738397	0.37837774864695	0.701107632391143	16	0.37837774864695
"GO:0030176 integral component of endoplasmic reticulum membrane"	0.378536586461227	-0.310196024309196	0.378536586461227	0.701107632391143	75	0.378536586461227
"GO:0005795 Golgi stack"	0.379418885915645	-0.309899829710136	0.379418885915645	0.701107632391143	29	0.379418885915645
"GO:0030658 transport vesicle membrane"	0.380137450360536	-0.306328101269371	0.380137450360536	0.701107632391143	68	0.380137450360536
"GO:0034399 nuclear periphery"	0.382111387361657	-0.304442501523069	0.382111387361657	0.701107632391143	19	0.382111387361657
"GO:0070993 translation preinitiation complex"	0.383153663795827	-0.303277838492002	0.383153663795827	0.701107632391143	14	0.383153663795827
"GO:0005639 integral component of nuclear inner membrane"	0.38316965836608	-0.304934798338693	0.38316965836608	0.701107632391143	11	0.38316965836608
"GO:0031229 intrinsic component of nuclear inner membrane"	0.38316965836608	-0.304934798338693	0.38316965836608	0.701107632391143	11	0.38316965836608
"GO:0031514 motile cilium"	0.383938331696982	-0.29632353797258	0.383938331696982	0.701107632391143	68	0.383938331696982
"GO:0030532 small nuclear ribonucleoprotein complex"	0.384386310897593	-0.295369157172097	0.384386310897593	0.701107632391143	57	0.384386310897593
"GO:0044453 nuclear membrane part"	0.384556010638909	-0.300518932440906	0.384556010638909	0.701107632391143	12	0.384556010638909
"GO:0034045 phagophore assembly site membrane"	0.38501961659884	-0.297901351755868	0.38501961659884	0.701107632391143	15	0.38501961659884
"GO:0030914 STAGA complex"	0.385745090095481	-0.296442798488026	0.385745090095481	0.701107632391143	14	0.385745090095481
"GO:0034702 ion channel complex"	0.386479878783621	-0.288993768010721	0.386479878783621	0.701107632391143	157	0.386479878783621
"GO:0005838 proteasome regulatory particle"	0.386795926186061	-0.296302439980433	0.386795926186061	0.701107632391143	10	0.386795926186061
"GO:0035267 NuA4 histone acetyltransferase complex"	0.387662866443532	-0.289627426465522	0.387662866443532	0.701107632391143	19	0.387662866443532
"GO:0043189 H4/H2A histone acetyltransferase complex"	0.387662866443532	-0.289627426465522	0.387662866443532	0.701107632391143	19	0.387662866443532
"GO:0098793 presynapse"	0.388057888086206	-0.284848268342527	0.388057888086206	0.701107632391143	121	0.388057888086206
"GO:0005797 Golgi medial cisterna"	0.388078122613955	-0.290030644600403	0.388078122613955	0.701107632391143	13	0.388078122613955
"GO:0042383 sarcolemma"	0.388670122174165	-0.283894323109373	0.388670122174165	0.701107632391143	67	0.388670122174165
"GO:0005730 nucleolus"	0.389101883023235	-0.281724459143687	0.389101883023235	0.701107632391143	728	0.389101883023235
"GO:0019005 SCF ubiquitin ligase complex"	0.391274616492247	-0.278244208684906	0.391274616492247	0.701107632391143	33	0.391274616492247
"GO:0005689 U12-type spliceosomal complex"	0.391636548410659	-0.278069000699184	0.391636548410659	0.701107632391143	25	0.391636548410659
"GO:0035869 ciliary transition zone"	0.39230618853744	-0.274713046529894	0.39230618853744	0.701107632391143	53	0.39230618853744
"GO:0009925 basal plasma membrane"	0.392540165195618	-0.275638241310462	0.392540165195618	0.701107632391143	26	0.392540165195618
"GO:0031528 microvillus membrane"	0.393688605635157	-0.274854258012379	0.393688605635157	0.701107632391143	15	0.393688605635157
"GO:0033276 transcription factor TFTC complex"	0.393762036928543	-0.275454514616284	0.393762036928543	0.701107632391143	13	0.393762036928543
"GO:0005669 transcription factor TFIID complex"	0.394093177753197	-0.272374926919922	0.394093177753197	0.701107632391143	20	0.394093177753197
