Gene_Sym	GeneID	baseMean	log2FoldChange	lfcSE	pvalue	padj
Rassf7	66985	287.968370888115	0.000682803139230905	0.0728324111849351	0.961130980943067	0.999958094925527
Patz1	56218	1147.38447777002	0.0396502064073289	0.0839228888082081	0.128136987006428	0.899524746718096
Med26	70625	868.856055885045	0.0110626310961173	0.0718112357511715	0.601758483871625	0.999958094925527
Lamp3	239739	0.786400427791706	-0.000147453070716595	0.0740190833682193	0.885818514080808	NA
Lamp2	16784	1409.24432822475	0.00909789605418869	0.0699634985457472	0.712626176394289	0.999958094925527
Lamp1	16783	8657.93023341881	-0.0550324200519385	0.0773716186311792	0.172941099440887	0.945839466567858
Myt1	17932	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Bag2	213539	234.601722474212	-0.00692527032061052	0.0736734186840539	0.517490056006614	0.999958094925527
Tmem65	74868	1292.96239829027	-0.0129911578492729	0.0709147124649268	0.590550590474925	0.999958094925527
Tmem64	100201	991.18817676933	-0.0284622612050591	0.0775923195983413	0.221672224853259	0.984943272521421
Tmem62	96957	869.035576190473	-0.0374017109011598	0.0841244572223319	0.0963534461092023	0.828750626829834
Tmem60	212090	732.481283886292	0.00106538649163648	0.0711904832426827	0.958625996981346	0.999958094925527
Clnk	27278	3.24167408192424	6.02461444035048e-05	0.0740221204439549	0.866831857105707	NA
Tmem69	230657	314.321244799731	-0.0207581272827925	0.0770133764841292	0.133057260689405	0.908793888362954
Tmem68	72098	1396.16653829571	-0.00295716476205001	0.0692319637074951	0.902956766795712	0.999958094925527
Dlec1	320256	5.55966856219336	9.21106937318839e-06	0.074022345081528	0.963901230102015	NA
Olfml2b	320078	1.00143098517783	-0.000252514564012823	0.0740199652928797	0.835201304661391	NA
Olfml2a	241327	1.23189188160814	0.000402200840669588	0.0740240586013435	0.61728158002977	NA
Tada1	27878	1746.04831388821	-0.0207223525995569	0.0715729857847111	0.449668975918744	0.999958094925527
Tada3	101206	849.511787018503	-0.00928283462716326	0.0718021699780403	0.64234156508936	0.999958094925527
Set	56086	8289.44617107808	-0.0305803163890943	0.0636377770024036	0.414107064558061	0.999958094925527
Ndufb11	104130	3478.31891121883	0.0246573137322475	0.0694510971874724	0.443619506218806	0.999958094925527
Ndufb10	68342	2312.99588579996	0.0147990420307646	0.0687961775810333	0.607504168503415	0.999958094925527
Mea1	17256	1478.53209483593	-0.0187169156015805	0.0718732736512872	0.465373355863439	0.999958094925527
Dagla	269060	13.437770327119	0.000808034958552489	0.0740107181130775	0.413311587433234	0.999958094925527
A430078I02Rik	320486	5.05742608596845	0.000573501376460052	0.0740027554243404	0.76861711906324	NA
Cntln	338349	70.3454570220148	-0.00319819136060971	0.0738271436731656	0.627004422497504	0.999958094925527
Lxn	17035	375.527548332472	-0.0115223448258648	0.0737931027436551	0.431291034247755	0.999958094925527
AA414768	245350	24.8563947213444	0.00227834355698043	0.0739709778121353	0.569444307020138	0.999958094925527
Tfdp2	211586	511.211282223815	-0.000250294813530156	0.0720188465449948	0.985825670435225	0.999958094925527
Tfdp1	21781	1866.80603207214	0.0112772067032913	0.0688223426797114	0.682308633315921	0.999958094925527
Scin	20259	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Brip1os	74038	865.513310071827	0.0222394598308501	0.0753194734275895	0.298862521817073	0.999958094925527
Mif4gd	69674	1382.00371547419	0.0131302188189095	0.0708249465516502	0.593317578040938	0.999958094925527
Sumo1	22218	6250.97220428859	0.0565887390593487	0.0784425772531112	0.165069097830632	0.943685882059332
Sumo3	20610	2806.64550281758	-0.0247777915810745	0.0699648941582123	0.433336317714667	0.999958094925527
Sumo2	170930	582.094212223611	0.0113578521829018	0.0729413059841967	0.526539875191832	0.999958094925527
Pds5a	71521	5678.16724406219	-0.00920664384406479	0.0621635344110233	0.78756968221767	0.999958094925527
Pds5b	100710	2858.57392913855	-0.057827544907138	0.0950822944545921	0.0887330255902308	0.799885827270144
Rb1cc1	12421	4403.16683295356	0.0266283850798921	0.0693769498316603	0.421008307778026	0.999958094925527
Smndc1	76479	1189.34260149045	0.00973387264847872	0.0704940397244071	0.682509813629863	0.999958094925527
F2r	14062	7263.09696338132	0.125405606197178	0.126235375961909	0.0296548045832847	0.532329563665353
Tsnaxip1	72236	1.49198359407244	0.000153270969281171	0.074015629286175	0.893878819083781	NA
Rpain	69723	559.363674414673	0.00760418167205674	0.0723620298547703	0.664966667026882	0.999958094925527
Tbx15	21384	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Tbx18	76365	1.37700010525195	0.000181022050370308	0.0740199751569198	0.829822215444046	NA
Ap4s1	11782	801.672868130316	0.00482742509031493	0.0716174591400722	0.79879278932442	0.999958094925527
S100a7a	381493	1.60935190157785	-0.000696513047431804	0.0740272781390996	0.421805282084964	NA
Nav1	215690	16.0864480021818	-0.00101034861434037	0.0739729868760743	0.715334416481774	0.999958094925527
Nav3	260315	1.78924061715654	-4.09439351019633e-05	0.0740219853784857	0.856710955374944	NA
Nav2	78286	2.12764442661085	0.000197542894549259	0.0740194560503136	0.597506675870406	NA
Lig1	16881	712.473335126155	0.009373080305993	0.0720924038889038	0.629474362606822	0.999958094925527
Lig3	16882	1945.82224292103	0.00396124245668962	0.0676990076220031	0.887461838880029	0.999958094925527
Tceal3	594844	0.777890318707971	-0.000427534012020324	0.0740242604177982	0.629820507707377	NA
Plbd2	71772	1498.17178945864	0.0304345886922906	0.0768155696048805	0.255801642974634	0.999958094925527
Plbd1	66857	27.7943912265164	0.00173437443291039	0.0739821532328813	0.53823667870643	0.999958094925527
Dip2a	64451	337.49460985908	-0.00127308092280472	0.0727171788954274	0.922689828100864	0.999958094925527
Dip2b	239667	3846.01130201116	-0.0127972983714374	0.0683080964232129	0.652510225464267	0.999958094925527
Dip2c	208440	4.10999995464161	0.00112856577359233	0.0740291520346153	0.261721455912724	NA
Pea15a	18611	5990.94114441989	-0.0783989760879769	0.0917822104006001	0.0856213799234813	0.790826435903648
4921511C20Rik	245598	2.7101621395379	0.000441909688848113	0.074024551043704	0.526774365232201	NA
Cdc34	216150	2646.6108230897	0.018039293739776	0.0689223117942474	0.546744397243753	0.999958094925527
Suv39h1	20937	1129.32850267898	-0.0262626060316529	0.077624807193573	0.193885564279669	0.964342563051293
Suv39h2	64707	72.5738694578443	0.00025990856585436	0.0737147869942549	0.97300280672812	0.999958094925527
Hmcn1	545370	2.49059617087626	0.00011717870348789	0.0740198545881977	0.75071392782006	NA
Slc16a3	80879	92.458154883068	0.00641923765297516	0.0740526053891647	0.397659539684675	0.999958094925527
Slc16a2	20502	4.47081332939716	0.000555409566870955	0.0740256066875526	0.384952103471086	NA
Gm13238	236069	5.31892700261976	0.000491345339619629	0.074001873827679	0.793282057994957	NA
Zfp608	269023	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Zfp609	214812	197.976372916035	0.0141456913794681	0.0752034455204593	0.20021143107559	0.968781297280387
Zfp600	667666	0.505675149224284	-2.27778652095158e-05	0.0740207726078831	0.97233400566052	NA
Zfp605	675812	224.641392531274	0.0154701619861416	0.0754835526347586	0.187011386568071	0.953043903758868
Zfp606	67370	609.932018040495	-0.00831761321323913	0.0724614842914496	0.63112413237071	0.999958094925527
Xrra1	446101	10.7662443642918	0.000864136727205254	0.0739836462511999	0.745762664037062	0.999958094925527
Ogfrl1	70155	148.944272591692	0.000266413783264096	0.0734130411699321	0.981239994741798	0.999958094925527
Parp2	11546	2091.98251445633	-0.0293890157678221	0.0740749870919472	0.321322211590859	0.999958094925527
Zbtb24	268294	1589.79224509434	-0.026713159803044	0.074805198679786	0.314480690290191	0.999958094925527
Brwd3	382236	151.674148191525	0.00440626021891482	0.0736605769093053	0.62116461986113	0.999958094925527
Brwd1	93871	2877.17709554702	-0.0402471870247109	0.0792055691873436	0.207903158698996	0.976460727410061
Mir505	751545	0.540022051470079	-0.000385144364989543	0.0740240173466055	0.681449811079217	NA
Mir504	100124476	7.70396507915693	-0.000561065439316705	0.0739903703203356	0.8049773556673	NA
Ramp1	51801	5.93787541570521	0.00139511739245168	0.0740232405449039	0.443272725926385	NA
Ramp3	56089	4.82837439372515	-0.000100173584721128	0.0740128240968693	0.959482245343831	NA
Ramp2	54409	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Rita1	100764	100.302417766922	0.0016248650997126	0.0736192109071338	0.841720712249022	0.999958094925527
A630019I02Rik	408254	4.40761832759828	7.44480366027986e-06	0.0740138320746588	0.99666117615515	NA
Slc19a2	116914	386.49646099043	0.0134261680541943	0.0741859055155999	0.374662989482041	0.999958094925527
Ubald2	319370	9.51353824164428	0.000670391564872328	0.0739833060015625	0.796405181118445	0.999958094925527
Slc19a1	20509	891.826277732341	0.0337976864380984	0.0817536123350592	0.121090261861835	0.89080379215723
Styk1	243659	38.6481700020603	-0.000602073019429668	0.0739072237047778	0.862505859586653	0.999958094925527
Popdc2	64082	108.940366770735	-0.00551628093359662	0.0738714299465358	0.497642115234	0.999958094925527
Ctcflos	74161	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
2010009K17Rik	72340	8.40575422256573	0.000427294443278825	0.0739862900412682	0.860046520455961	0.999958094925527
Trmt61a	328162	283.616189371898	-0.0128134489193877	0.0744618146096664	0.324905472605391	0.999958094925527
Trmt61b	68789	158.531770859594	0.00419040561946458	0.0735279181044068	0.674001659064857	0.999958094925527
Abl1	11350	1406.42682942254	0.0577189204222147	0.0991588484952674	0.0640328762626535	0.72658735935247
Abl2	11352	488.734507012954	0.00952464444122217	0.0729255213474062	0.566989527554828	0.999958094925527
Plscr4	235527	62.1033879030521	0.00452632075871056	0.0739687864488172	0.470551523685866	0.999958094925527
Plscr2	18828	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Plscr3	70310	198.769827823568	0.000595013437106304	0.0732362491390722	0.958851729932924	0.999958094925527
Plscr1	22038	793.598365380257	0.0172934249263777	0.0741053723039829	0.373393862745937	0.999958094925527
Aurkaip1	66077	2249.69077252785	0.0234002660861527	0.0711147841931283	0.431428311561517	0.999958094925527
Rpgrip1l	244585	130.834672188204	0.00705675771701854	0.0740399287933252	0.397315940838014	0.999958094925527
Plac8	231507	2929.68215110902	0.541713394288422	0.173511474124018	7.00416254438374e-05	0.0117857366081342
Lrtm2	211187	7.85916784586922	-3.44343235537607e-05	0.0740219925244841	0.841805365784988	NA
Adra1a	11549	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Ttpal	76080	2973.27227567162	-0.028476134048226	0.0709003552788239	0.380795493876175	0.999958094925527
H2-Ke6	14979	3226.22566570797	0.122789929369236	0.154815850457076	0.0287986097340223	0.525277848079946
Rai14	75646	30.4182570835096	-0.00661902090459327	0.0744152449289643	0.0311251928073255	0.539089830492435
Rint1	72772	479.599419168586	-0.0128599144728379	0.0736695283372534	0.434777457255386	0.999958094925527
Zfp189	230162	184.104301986562	-0.00533413048259839	0.0735305136495057	0.611722029389552	0.999958094925527
Zfp184	193452	9.62612335589546	-0.00258812626433581	0.0740858712234435	0.0268536682660111	0.508279195017308
Setdb1	84505	1485.68153719235	-0.00783737303142816	0.0703998164911514	0.732001696481892	0.999958094925527
Setdb2	239122	1589.70843788637	0.00201540182768118	0.0691748457905225	0.936643493991596	0.999958094925527
4930523C07Rik	67647	6560.73996990452	-0.0511857169981898	0.0778680007916157	0.187096035559611	0.953043903758868
Banf1	23825	2612.05234040961	0.0164889335691896	0.0680122220439659	0.588721744691467	0.999958094925527
Klhl32	212390	4.4588102182138	0.00105142872937074	0.0740239976321416	0.438109918148671	NA
2210016F16Rik	70153	2132.46805544715	0.0215820102926618	0.0715200467727571	0.442453315352388	0.999958094925527
Gtf2ird2	114674	568.766902316159	-0.0055681353971958	0.0725708198307426	0.715983690436	0.999958094925527
Arid2	77044	2558.49365309454	-0.0649300457795087	0.0987472717398744	0.0845973081719434	0.789236889153895
Ccrl2	54199	182.85422247294	0.00513375711889664	0.0735169703758867	0.63042202881956	0.999958094925527
Gldc	104174	1.86864867448051	-0.000712212177254888	0.0740279398074642	0.371422000501216	NA
Ahcy	269378	719.853209654438	-0.0053395948090592	0.0715313023436305	0.779655361486397	0.999958094925527
Tomm20	67952	1396.29400513778	0.0197148333995819	0.0723476002108956	0.441029147670942	0.999958094925527
Tomm22	223696	2042.71984783172	0.000684482020087844	0.0673314234827277	0.982001528518515	0.999958094925527
Aoc2	237940	115.655775033475	0.00580554813374489	0.0738752551438565	0.495912807977695	0.999958094925527
D930048N14Rik	97775	107.327035464863	-0.0083616021199502	0.0743596249796292	0.243661484443299	0.994269947891311
Wnt3a	22416	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Npl	74091	2.1364555564669	-0.000324617034105252	0.0740219134035097	0.73568245744829	NA
Slc9a3r2	65962	6.15853056675862	-5.3444952842789e-05	0.0740214065402849	0.730222879341464	NA
Slc9a3r1	26941	5005.5598946903	-0.0531745155486753	0.0795868156763083	0.173224828261997	0.945839466567858
Npb	208990	1.14054104220106	0.000661939341564189	0.0740261364369229	0.489016287188985	NA
5730416F02Rik	70550	1.04790134444301	-0.000683345795134145	0.0740268991669349	0.474334155819552	NA
Ufc1	66155	973.915320830215	0.0137630242992451	0.072065055574641	0.53469940450699	0.999958094925527
Malt1	240354	5093.82650167151	-0.146794622421712	0.129793668986566	0.020152457758633	0.449170436345333
Thsd7b	210417	21.9801666579294	-6.90280207633295e-05	0.0739298569225157	0.980550102685004	0.999958094925527
Kcnh5	238271	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Kcnh4	380728	5.66503375851543	-0.000870334055669923	0.0740193685049852	0.310466016664659	NA
Crcp	12909	1139.22183079881	0.00762767276544779	0.0703441854885373	0.744547828693457	0.999958094925527
Kcnh6	192775	0.540022051470079	-0.000385144364989543	0.0740240173466055	0.681449811079217	NA
Kcnh3	16512	9.69643281847545	0.00246014847510409	0.0740703883583594	0.0978713813235793	0.834574986964054
Kcnh2	16511	17.444044403385	0.00232606490374486	0.0740273136350481	0.343112827054936	0.999958094925527
Kcnh8	211468	3.20291889218115	0.000453835545810993	0.074024648247165	0.498078134968578	NA
Zfp182	319535	760.943052605289	-0.00921408524752083	0.0725973271506793	0.593163100377368	0.999958094925527
Serpinb1a	66222	226.543182379743	0.0145459228348892	0.0752130461666545	0.212150688986753	0.979858774993258
Serpine3	319433	59.859746371077	-0.00397900503654773	0.0739291126658732	0.51395216933388	0.999958094925527
Sgcg	24053	0.739135128964882	0.000411285391815394	0.074023966527275	0.680630689633012	NA
Sgcb	24051	508.60139332213	0.0094961726306481	0.0728536009915097	0.574303413028297	0.999958094925527
Col1a2	12843	6.3766096462782	-0.000761343975837338	0.0740189347759707	0.289575495154026	NA
Col1a1	12842	3.91468090001875	0.000281309093551971	0.0740043835702046	0.864079377506457	NA
Rpl14-ps1	100040970	251.80341824462	0.00165588557913941	0.073009996546393	0.894716522869123	0.999958094925527
9330151L19Rik	414085	167.746521267889	-0.010319266155504	0.0745686243283899	0.223167770343526	0.984943272521421
Ipo8	320727	2595.29249865659	-0.00367812575854055	0.0677090900059301	0.891824590324304	0.999958094925527
Ipo9	226432	4991.99174155531	-0.0882176357687066	0.105050265544806	0.0629213226479175	0.724282944160707
Ipo7	233726	2171.50095104403	-0.0373298514098433	0.0787002097612694	0.217084233833046	0.981500037367186
Ipo4	75751	1472.33167695326	-0.0251174219320235	0.074623785201685	0.32481059964979	0.999958094925527
Ipo5	70572	3786.50826527648	-0.0373603450142719	0.0728873116915374	0.288852855393256	0.999958094925527
Yrdc	230734	1357.32813740831	-0.00374102800855716	0.0694010170291272	0.876402089757851	0.999958094925527
Emilin1	100952	26.811545267739	-0.00171532612971121	0.0740090770263375	0.296486601428449	0.999958094925527
Stim1	20866	5170.23052682419	-0.0409117122707079	0.0719019489019184	0.271811393253294	0.999958094925527
Stim2	116873	6715.5992179113	-0.084246991959539	0.0919044617901331	0.0749105659777577	0.758105607609739
Ssmem1	75647	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Eif4h	22384	8213.86222188945	0.0205043756421551	0.0606807224722681	0.576724862198153	0.999958094925527
Eif4e	13684	4255.48326756137	-0.0293566687338811	0.0683953282380031	0.39926078276543	0.999958094925527
Aif1	11629	13.964935643912	0.00210026032304855	0.0740401528842646	0.165916853534271	0.943685882059332
Eif4b	75705	8994.02952149766	-0.0241579740386755	0.0611020094459453	0.513972616504867	0.999958094925527
Cabp4	73660	0.985513505286509	0.000375822081304742	0.0740237965661729	0.644690671048523	NA
Cabp1	29867	2.01186599822872	0.000358101375152229	0.0740238849331314	0.550041718796658	NA
Phactr2	215789	133.33334573734	-0.000605489917388806	0.0734977043985923	0.941281395457086	0.999958094925527
1700008J07Rik	629159	97.6872829233581	-0.00243694172924171	0.0736659125467144	0.75082056853087	0.999958094925527
Spa17	20686	6.62784212286693	0.000882028526351705	0.0740032946824558	0.668591671566712	NA
5830432E09Rik	67765	168.944751892828	-0.00538029232438527	0.0735983181136841	0.593774581905369	0.999958094925527
Amhr2	110542	2.33367095612391	-0.000444619004811294	0.0740246862526212	0.502472683058448	NA
Jph3	57340	2.08508843605364	-0.000693994700915388	0.0740273281535994	0.384844698316778	NA
Jph1	57339	1.50190290734318	0.000272841170810325	0.0740204680403766	0.829758272224038	NA
Coq10b	67876	440.588346200659	0.000770310030450303	0.0723747516296123	0.961814418677756	0.999958094925527
Coq10a	210582	529.86176962512	-0.0124490230377251	0.0733623737021936	0.469427370157383	0.999958094925527
Ccdc152	100039139	4.29747127082563	0.000297851194986572	0.0740034121784121	0.866064416305655	NA
Ccdc150	78016	5.88496107704964	-4.21846516975393e-05	0.0740220763348814	0.818894808397059	NA
Ccdc157	216516	105.850070286776	0.00108339702145533	0.0737172862622573	0.86812251592817	0.999958094925527
Ccdc158	320696	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Secisbp2l	70354	3137.16103260679	-0.0185758485250117	0.0674702554512732	0.557197351809845	0.999958094925527
Agps	228061	4079.01974364566	-0.011273745330481	0.0669428096240063	0.705851749393136	0.999958094925527
Serinc5	218442	382.45357953748	0.0166760242126382	0.0751715981775959	0.269203293675525	0.999958094925527
Serinc4	574418	28.8815972715283	0.00400515503579763	0.0740812581403145	0.313198744636321	0.999958094925527
Serinc1	56442	4095.36141430848	-0.0711205076148058	0.0937516986927635	0.0956312647702844	0.824221427511663
Serinc3	26943	12369.7344251959	-0.106116916958203	0.0844601307366075	0.0387277894913734	0.575473757529151
Chm	12662	1661.63249013268	-0.00137605944756412	0.0692956329635835	0.953213086164688	0.999958094925527
Pars2	230577	351.020509303769	-0.015287586893556	0.0749717183731655	0.270432074314478	0.999958094925527
Kirrel2	243911	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Kirrel3	67703	10.3440242100162	0.0009025356586945	0.0739877204058402	0.720065461757266	0.999958094925527
Prrc1	73137	1409.75892274168	0.0152620328970409	0.0711096244673025	0.54409148721204	0.999958094925527
Mansc4	545893	26.5188063000756	-0.00200537904502868	0.0739493015962769	0.624070523397037	0.999958094925527
Mansc1	67729	66.7710321688759	0.00382469208175977	0.0738857265500352	0.559322026216135	0.999958094925527
Atp11c	320940	1298.27509366219	0.000584410356242512	0.0698666267603804	0.981822552839753	0.999958094925527
Atp11b	76295	26158.8741562896	0.0496861592419273	0.0591331009888407	0.221866540867786	0.984943272521421
Mir467c	100124487	8.79772251823977	-0.00143728996435044	0.0740175700299389	0.41902432242825	0.999958094925527
Hmbs	15288	863.493127018439	0.0038512254017367	0.0708707983695292	0.855441055136727	0.999958094925527
Poldip3	73826	6000.02683984831	-0.0509232830092256	0.0745994713750151	0.200697556773161	0.968781297280387
Poldip2	67811	1359.71543819348	0.0109933174448394	0.0704489807945447	0.65205477856871	0.999958094925527
Rps10	67097	5654.59376706026	0.00675163681838678	0.0625435497879736	0.842604586267469	0.999958094925527
D16Ertd472e	67102	4047.38692874478	0.0240123032517707	0.0671234182108319	0.479955875727987	0.999958094925527
Man2a2	140481	2004.77845182984	-0.0310464552401874	0.0750711854219412	0.294194133318389	0.999958094925527
Ndc1	72787	322.242781334115	-0.00123065756581681	0.0729635423479077	0.917081754619289	0.999958094925527
Xab2	67439	3805.38587676519	-0.0345314763736661	0.0720397399553459	0.316384097564843	0.999958094925527
Slc15a2	57738	139.555825223458	0.00209934846973681	0.0735733745028261	0.80619823957377	0.999958094925527
Acot7	70025	2553.7361163337	-0.0344451914648332	0.0752839532046283	0.277225361304704	0.999958094925527
Slc15a1	56643	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Slc15a5	277898	1.34124399881915	0.000368545903031021	0.0740238719640842	0.596950822354448	NA
Vsig10	231668	45.0116714456362	-0.00318698043545159	0.0739338465277913	0.547386195665084	0.999958094925527
Ammecr1l	225339	1995.74107079082	-0.0267721189300276	0.0746720128137623	0.31664219623898	0.999958094925527
Thop1	50492	342.152499823534	0.013526332776323	0.0744027522518589	0.344653140809745	0.999958094925527
Tbc1d22b	381085	2173.54766582837	-0.0424303136608118	0.081216048987379	0.183191391728613	0.952034790618458
Tbc1d22a	223754	1213.80422395874	0.0302481555346353	0.0779979072363887	0.219199384808745	0.98487215130127
Pmch	110312	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Apol10b	328561	94.4470723830823	0.00711673104495387	0.074161896003412	0.336585974979718	0.999958094925527
Gm14743	236874	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Mir6415	102466159	0.482837439372515	-0.000114898364490669	0.074018445481843	0.971453134569394	NA
1700001O22Rik	73598	186.395763226828	0.0111580501846498	0.0746456613440986	0.236294765736367	0.98555558605924
Mir25	723926	1.01135029844857	-7.55333923772756e-06	0.0740216002860492	0.972578780174672	NA
Gm6592	625480	1.55578063741594	-0.00046551799187476	0.0740248141861937	0.547265831644195	NA
Ankk1	244859	0.670621999409574	0.000360487810306437	0.0740235569289984	0.682193512371276	NA
Caly	68566	1.47827025792976	0.000400987340731161	0.0740241037713717	0.595224421360615	NA
Pnck	93843	4.07123798695633	-5.16369293370121e-06	0.074022084683082	0.891169369780435	NA
Calr	12317	4780.9177200839	0.0394905000430255	0.0722581505272853	0.280570899121641	0.999958094925527
Calu	12321	2442.59514131623	-0.0248940978278928	0.0712459338104108	0.410711138517511	0.999958094925527
Exoc6	107371	1749.53209558729	0.0453044338217151	0.086636235163582	0.119311729942392	0.884173794419223
Mpp4	227157	4.60244346343182	-0.000480607232533252	0.0740132371481176	0.639726772329432	NA
Mir1291	102466255	2.62070220002642	-0.00067532679386991	0.0740225070367567	0.492288953849577	NA
H2-K2	630499	990.339712419999	0.0485282494146178	0.0927574965970838	0.0607785746619809	0.711046051199993
H2-K1	14972	82676.8346087158	0.0246763644772077	0.0517299790176032	0.513999592574114	0.999958094925527
Phb	18673	2090.49640332691	-0.00768607469128464	0.0677126380240941	0.783733243928503	0.999958094925527
Exoc5	105504	3516.50511427268	-0.00377696109743247	0.0649609823388027	0.902434671174088	0.999958094925527
Ccdc6	76551	1307.49124381288	-0.0508249136249164	0.0938413827531776	0.0659630559110756	0.73160255788622
Ccdc8	434130	1.08004410294016	-0.000406409203077652	0.0740244692778535	0.596568691015565	NA
Ccdc9	243846	667.229820883823	0.025584821257145	0.0775574017601472	0.196529735682122	0.966729016367081
Guca1a	14913	1.27064707135123	-2.32498362458658e-05	0.0740217958912006	0.920413587288859	NA
Guca1b	107477	43.4060559034373	-3.23338869219597e-05	0.0738330651184209	0.992166551036848	0.999958094925527
Trp53rka	381406	1257.43822701964	-0.00304914463439184	0.0701479771217779	0.890269056007079	0.999958094925527
Samd4b	233033	872.60365026826	-0.00597744221597397	0.0710976558869293	0.771501916315636	0.999958094925527
Mamstr	74490	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Gm12359	100037262	13.0222778171513	-0.000923145561718489	0.0739790778538887	0.728125198529905	0.999958094925527
9530053A07Rik	319482	1.30719811734567	-0.000685498541788576	0.0740270442007799	0.443551003300314	NA
Prdm4	72843	2280.64632318623	-0.0197468096222496	0.0696680401628423	0.504532597475211	0.999958094925527
Prdm5	70779	10.2624655601017	-0.00119510375398086	0.0740019423274349	0.573793467722488	0.999958094925527
Prdm1	12142	1879.00162215933	-0.132718076669671	0.230734648720063	0.0184007873887433	0.426046433355517
Prdm2	110593	1578.64710107493	0.0157743773743918	0.070594687118154	0.550212024780326	0.999958094925527
Prdm9	213389	93.0262904236298	0.00859700010068192	0.074387707350609	0.256057880199414	0.999958094925527
Tmpo	21917	5160.32353977072	-0.046827055368996	0.0747832659419937	0.221198001390937	0.984943272521421
Psma2	19166	3769.30551303038	0.025381482472726	0.0683167599199262	0.449178905296141	0.999958094925527
Psma3	19167	3237.76591049224	-0.00672255213535136	0.065019813460646	0.829783282076453	0.999958094925527
Psma1	26440	3348.1277451917	0.0377812182746556	0.0744072911119981	0.273547991161489	0.999958094925527
Psma6	26443	3198.36468277294	0.0935838615471883	0.122321513281322	0.0488035630531816	0.653650412327758
Psma7	26444	5005.86455579735	0.0108320406466492	0.062788334920491	0.751557341211967	0.999958094925527
Psma4	26441	3185.50526416556	0.0515990620508272	0.0832187395353583	0.160575504835339	0.93874323072398
Psma5	26442	2846.30700023331	0.0252810187430489	0.0704413136550814	0.422161208593722	0.999958094925527
Trpt1	107328	62.2032080699659	0.000439377315163406	0.0737724481733429	0.945426577728368	0.999958094925527
Gm5464	432870	17.5554077663277	-5.35274540611273e-05	0.0739470389707777	0.982508164965205	0.999958094925527
Ttc7b	104718	2854.70866040426	-0.0293198277329523	0.071576440479495	0.363843465933837	0.999958094925527
Myot	58916	1.8150774103186	-0.000447778198981805	0.0740246724713529	0.529829521367973	NA
Cndp1	338403	1.25552453102155	0.000255940356974789	0.074020025755156	0.856391507632678	NA
Cndp2	66054	3158.60457058246	0.0573293963996886	0.0886341343822726	0.125680675596145	0.898464814977942
Atp5c1	11949	8882.37530023776	0.0253475463263271	0.060865367500495	0.498295241485815	0.999958094925527
Gm4814	100502942	58.0403277803036	-0.0010568342735135	0.0737963404026688	0.852609534218905	0.999958094925527
Zfp418	232854	157.343406158342	0.00444161207462862	0.0735544387449308	0.654567174370297	0.999958094925527
Zfp410	52708	1240.69091446013	0.00979140028576668	0.0703568854171739	0.684884253723645	0.999958094925527
Zfp414	328801	601.143451756752	0.0370164694656317	0.0850938202710138	0.0630366862458456	0.724282944160707
Twf1	19230	920.561789178788	0.0687751268940433	0.121270235847081	0.0171023517980844	0.412622262322325
Twf2	23999	4762.52104961858	-0.0238654761265181	0.0662386267177972	0.488183960239327	0.999958094925527
Prpf38a	230596	1059.4392872783	-0.0257053481697665	0.0759670617450146	0.275228000772179	0.999958094925527
Prpf38b	66921	4307.97054794977	-0.00144923720244532	0.0635933737035559	0.96311097411839	0.999958094925527
Slc25a22	68267	708.572804400322	0.0308475050225548	0.0803386672981538	0.132642954962797	0.908129159278245
Slc25a23	66972	134.945567719146	0.00379396770631046	0.0735951161082445	0.680643112626937	0.999958094925527
Ptk2b	19229	6488.905972816	-0.0115343382166109	0.0615785277547416	0.740049054589367	0.999958094925527
Pex11b	18632	1623.49205489297	0.0347929313673111	0.0793163161245673	0.20276496420379	0.97235664705156
Slc25a26	67582	89.5387968721086	-0.0017366326361497	0.0737265129640809	0.792887992003375	0.999958094925527
Slc25a27	74011	43.3477553095437	-0.00319603029827227	0.0739727632165921	0.481675084396253	0.999958094925527
Slc25a24	229731	2662.19312439363	0.0950126953666699	0.138085131538235	0.0378572182017758	0.571782788693572
